url_key,name,description,categories_slug,status,sku,weight,inventory_sources,inventories,price,tax_category_id,images,meta_title,meta_description,new,featured,visible_individually,cost,width,height,depth,type,attribute_family_name,guest_checkout,meta_keywords,short_description,special_price,special_price_from,special_price_to,color,material,size,"product type",pattern,gender,"package contains",model,style,user_id,country,delivery_charge
Generic-Cotton-Double-Bed-Sheet-with-2-Pillow-Covers-Color-Pink-PID35620,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Pink)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Pink)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BS42BEAYYYdimanav-Pink,750,default,99,423,,"https://live.staticflickr.com/65535/51208528338_8086090946_o_d.jpg,https://live.staticflickr.com/65535/51208528338_8086090946_o_d.jpg","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Pink)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Pink)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Bed Sheet with 2 Pillow Covers (Color:Pink)",,,,Pink,Cotton,"Bedsheet:215X240cm,Pillows:43x69cm",,,,,,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-with-2-Pillow-Covers-Color-Seagreen-PID35621,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Seagreen)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Seagreen)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BS42BEAYYYdimanav-Seagreen,750,default,100,423,,"https://live.staticflickr.com/65535/51209392695_a7c6430944_o_d.jpg,https://live.staticflickr.com/65535/51209392695_a7c6430944_o_d.jpg","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Seagreen)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Seagreen)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Bed Sheet with 2 Pillow Covers (Color:Seagreen)",,,,Seagreen,Cotton,"Bedsheet:215X240cm,Pillows:43x69cm",,,,,,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-with-2-Pillow-Covers-Color-Yellow-PID35622,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Yellow)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Yellow)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BS42BEAYYYdimanav-Yellow,750,default,100,423,,"https://live.staticflickr.com/65535/51209392360_447b4c9c29_o_d.jpg,https://live.staticflickr.com/65535/51209392360_447b4c9c29_o_d.jpg","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Yellow)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Yellow)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Bed Sheet with 2 Pillow Covers (Color:Yellow)",,,,Yellow,Cotton,"Bedsheet:215X240cm,Pillows:43x69cm",,,,,,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-with-2-Pillow-Covers-Color-Black-PID35623,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Black)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Black)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BS42BEAYYYnda-Black,750,default,96,423,,"https://live.staticflickr.com/65535/51207613427_2baccb49bb_o_d.jpg,https://live.staticflickr.com/65535/51207613427_2baccb49bb_o_d.jpg","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Black)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Black)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Bed Sheet with 2 Pillow Covers (Color:Black)",,,,Black,Cotton,"Bedsheet:215X240cm,Pillows:43x69cm",,,,,,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-with-2-Pillow-Covers-Color-Black-PID35625,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Black)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Black)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BS42BEBYYYandej-Black,750,default,99,423,,"https://live.staticflickr.com/65535/51209390650_d15c14c671_o_d.jpg,https://live.staticflickr.com/65535/51209390650_d15c14c671_o_d.jpg","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Black)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Black)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Bed Sheet with 2 Pillow Covers (Color:Black)",,,,Black,Cotton,"Bedsheet:215X240cm,Pillows:43x69cm",,,,,,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-with-2-Pillow-Covers-Color-Yellow-PID35626,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Yellow)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Yellow)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BS42BEBYYYandej-Yellow,750,default,98,423,,"https://live.staticflickr.com/65535/51209389510_0fe9527dc6_o_d.jpg,https://live.staticflickr.com/65535/51209389510_0fe9527dc6_o_d.jpg","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Yellow)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Yellow)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Bed Sheet with 2 Pillow Covers (Color:Yellow)",,,,Yellow,Cotton,"Bedsheet:215X240cm,Pillows:43x69cm",,,,,,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-with-2-Pillow-Covers-Color-Blue-PID35627,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Blue)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Blue)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BS42BEBYYYarfi-Blue,750,default,99,423,,"https://live.staticflickr.com/65535/51209081354_f276895e2c_o_d.jpg,https://live.staticflickr.com/65535/51209081354_f276895e2c_o_d.jpg","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Blue)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Blue)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Bed Sheet with 2 Pillow Covers (Color:Blue)",,,,Blue,Cotton,"Bedsheet:215X240cm,Pillows:43x69cm",,,,,,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-with-2-Pillow-Covers-Color-Musterd-Yellow-PID35629,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Musterd Yellow)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Musterd Yellow)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BS42BEBYYYarfi-Yellow,750,default,99,423,,"https://live.staticflickr.com/65535/51208540798_5632728f96_o_d.jpg,https://live.staticflickr.com/65535/51208540798_5632728f96_o_d.jpg","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Musterd Yellow)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Musterd Yellow)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Bed Sheet with 2 Pillow Covers (Color:Musterd Yellow)",,,,"Musterd Yellow",Cotton,"Bedsheet:215X240cm,Pillows:43x69cm",,,,,,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-with-2-Pillow-Covers-Color-Pink-PID35631,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Pink)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Pink)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BS42BEBYYYatik-Pink,750,default,48,423,,"https://live.staticflickr.com/65535/51208541468_881391b7d0_o_d.jpg,https://live.staticflickr.com/65535/51208541468_881391b7d0_o_d.jpg","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Pink)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Pink)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Bed Sheet with 2 Pillow Covers (Color:Pink)",,,,Pink,Cotton,"Bedsheet:215X240cm,Pillows:43x69cm",,,,,,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-with-2-Pillow-Covers-Color-Blue-PID35632,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Blue)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Blue)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BS42BEBYYYatik-Grey,750,default,1,423,,"https://live.staticflickr.com/65535/51208541443_0016219a83_o_d.jpg,https://live.staticflickr.com/65535/51208541443_0016219a83_o_d.jpg","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Blue)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Blue)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Bed Sheet with 2 Pillow Covers (Color:Blue)",,,,Blue,Cotton,"Bedsheet:215X240cm,Pillows:43x69cm",,,,,,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-with-2-Pillow-Covers-Color-Pink-PID35633,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Pink)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Pink)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BS42BEBYYYindia-Pink,750,default,98,423,,"https://live.staticflickr.com/65535/51208340861_dc528a1a58_o_d.jpg,https://live.staticflickr.com/65535/51208340861_dc528a1a58_o_d.jpg","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Pink)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Pink)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Bed Sheet with 2 Pillow Covers (Color:Pink)",,,,Pink,Cotton,"Bedsheet:215X240cm,Pillows:43x69cm",,,,,,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-with-2-Pillow-Covers-Color-Blue-PID35634,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Blue)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Blue)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BS42BEBYYYindia-Blue,750,default,99,423,,"https://live.staticflickr.com/65535/51209406525_ea8cb21841_o_d.jpg,https://live.staticflickr.com/65535/51209406525_ea8cb21841_o_d.jpg","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Blue)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Blue)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Bed Sheet with 2 Pillow Covers (Color:Blue)",,,,Blue,Cotton,"Bedsheet:215X240cm,Pillows:43x69cm",,,,,,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-with-2-Pillow-Covers-Color-Seagreen-PID35635,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Seagreen)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Seagreen)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BS42BEBYYYindia-Seagreen,750,default,98,423,,"https://live.staticflickr.com/65535/51209104514_8c0dcbd892_o_d.jpg,https://live.staticflickr.com/65535/51209104514_8c0dcbd892_o_d.jpg","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Seagreen)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Seagreen)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Bed Sheet with 2 Pillow Covers (Color:Seagreen)",,,,Seagreen,Cotton,"Bedsheet:215X240cm,Pillows:43x69cm",,,,,,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-with-2-Pillow-Covers-Color-Yellow-PID35636,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Yellow)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Yellow)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BS42BEBYYYindia-Yellow,750,default,98,423,,"https://live.staticflickr.com/65535/51207628012_b24af3166f_o_d.jpg,https://live.staticflickr.com/65535/51207628012_b24af3166f_o_d.jpg","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Yellow)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Yellow)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Bed Sheet with 2 Pillow Covers (Color:Yellow)",,,,Yellow,Cotton,"Bedsheet:215X240cm,Pillows:43x69cm",,,,,,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-with-2-Pillow-Covers-Color-Blue-PID35637,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Blue)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Blue)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BS42BECYYYheckmate-Blue,750,default,99,423,,"https://live.staticflickr.com/65535/51208340641_083cd435a1_o_d.jpg,https://live.staticflickr.com/65535/51208340641_083cd435a1_o_d.jpg","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Blue)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Blue)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Bed Sheet with 2 Pillow Covers (Color:Blue)",,,,Blue,Cotton,"Bedsheet:215X240cm,Pillows:43x69cm",,,,,,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-with-2-Pillow-Covers-Color-Mehandi-Green-PID35638,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Mehandi Green)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Mehandi Green)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BS42BECYYYheckmate-Green,750,default,100,423,,"https://live.staticflickr.com/65535/51208541168_4c422e8bb6_o_d.jpg,https://live.staticflickr.com/65535/51208541168_4c422e8bb6_o_d.jpg","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Mehandi Green)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Mehandi Green)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Bed Sheet with 2 Pillow Covers (Color:Mehandi Green)",,,,"Mehandi Green",Cotton,"Bedsheet:215X240cm,Pillows:43x69cm",,,,,,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-with-2-Pillow-Covers-Color-Pink-PID35639,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Pink)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Pink)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BS42BECYYYheckmate-Pink,750,default,99,423,,"https://live.staticflickr.com/65535/51208340566_10d2202755_o_d.jpg,https://live.staticflickr.com/65535/51208340566_10d2202755_o_d.jpg","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color:Pink)","Cotton Double Bed Sheet with 2 Pillow Covers (Color:Pink)<br>Bedsheet:215X240cm<br>Pillows:43x69cm<br>Thread Count: 140<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Bed Sheet with 2 Pillow Covers (Color:Pink)",,,,Pink,Cotton,"Bedsheet:215X240cm,Pillows:43x69cm",,,,,,,1,IN,0
