url_key,name,description,categories_slug,status,sku,weight,inventory_sources,inventories,price,tax_category_id,images,meta_title,meta_description,new,featured,visible_individually,cost,width,height,depth,type,attribute_family_name,guest_checkout,meta_keywords,short_description,special_price,special_price_from,special_price_to,color,gender,material,size,model,style,product_type,pattern,package_contains,user_id,country,delivery_charge
"generic multicolor shree radhe krishna night lamp-pid31173","Generic Multicolor Shree Radhe Krishna Night Lamp (Screwless)","Multicolor Shree Radhe Krishna Night Lamp<br>Color: Multi Color<br>Material: Acrylic<br>Style:  Shree Radhe Krishna <br>Power Source: AC Adapter <br>Extremely cool and 3D illusion,  <br>Design is Laser engraved on 4 mm thick Acrylic glass. <br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc <br>Low energy consumption.  <br>Made of safety material . <br>No foul odors or chemically powder coatings.",night-lamps,1,BSLDYYY-22,150.00000000,default,100,129,,"https://live.staticflickr.com/65535/50700653223_be023d8329_o_d.jpg,https://live.staticflickr.com/65535/50701398576_b367440b35_o_d.jpg","Generic Multicolor Shree Radhe Krishna Night Lamp (Screwless)","Multicolor Shree Radhe Krishna Night Lamp<br>Color: Multi Color<br>Material: Acrylic<br>Style:  Shree Radhe Krishna <br>Power Source: AC Adapter <br>Extremely cool and 3D illusion,  <br>Design is Laser engraved on 4 mm thick Acrylic glass. <br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc <br>Low energy consumption.  <br>Made of safety material . <br>No foul odors or chemically powder coatings.",0,0,1,,,,,simple,Default,1,,"Multicolor Shree Radhe Krishna Night Lamp",,,,Multicolor,,Acrylic,,,,"Night Lamp",,,1,IN,0
"generic multicolor ganesh ji night lamp-pid31174","Generic Multicolor Ganesh Ji Night Lamp (Screwless)","Multicolor Ganesh Ji Night Lamp<br>Color: Multi Color<br>Material: Acrylic<br>Style:  Ganesh Ji <br>Power Source: AC Adapter <br>Extremely cool and 3D illusion,  <br>Design is Laser engraved on 4 mm thick Acrylic glass. <br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc <br>Low energy consumption.  <br>Made of safety material . <br>No foul odors or chemically powder coatings.",night-lamps,1,BSLDYYY-23,150.00000000,default,100,129,,"https://live.staticflickr.com/65535/50700653163_da8b91a8a3_o_d.jpg,https://live.staticflickr.com/65535/50701398461_85b011e752_o_d.jpg,https://live.staticflickr.com/65535/50701398486_1e00800b03_o_d.jpg,https://live.staticflickr.com/65535/50701480492_a4c89d1481_o_d.jpg,https://live.staticflickr.com/65535/50700653113_65667ccac5_o_d.jpg","Generic Multicolor Ganesh Ji Night Lamp (Screwless)","Multicolor Ganesh Ji Night Lamp<br>Color: Multi Color<br>Material: Acrylic<br>Style:  Ganesh Ji <br>Power Source: AC Adapter <br>Extremely cool and 3D illusion,  <br>Design is Laser engraved on 4 mm thick Acrylic glass. <br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc <br>Low energy consumption.  <br>Made of safety material . <br>No foul odors or chemically powder coatings.",0,0,1,,,,,simple,Default,1,,"Multicolor Ganesh Ji Night Lamp",,,,Multicolor,,Acrylic,,,,"Night Lamp",,,1,IN,0
generic-pack-of-3-multi-purpose-chair-back-long-handle-double-hook-color-assorted-pid37318,"Generic Pack Of_3 Multi Purpose Chair Back Long Handle Double Hook (Color: Assorted)","Generic Pack Of_3 Multi Purpose Chair Back Long Handle Double Hook (Color: Assorted)<br>Converts Your Car'S Headrest Into A Convenient Storage Space To Hang Groceries, Clothes, Umbrella,Handbags, Water Bottles, Kid'S Toys, Baby Supplies And Much More<br>A Good Solution For Hanging Scattered Items, Backpack, Bags, Clothes, Etc.<br>Adopt Environmental Material, Bright Black<br>Fine Workmanship, Smooth Edges",home-accessories,1,BSCCOHNKH1153,555.00000000,default,1,144,,"https://live.staticflickr.com/65535/51096627518_628c92fcaf_o_d.jpg,https://live.staticflickr.com/65535/51096180397_3d5e508867_o_d.jpg,https://live.staticflickr.com/65535/51096180392_6c4a87a832_o_d.jpg,https://live.staticflickr.com/65535/51096889185_ab339f19e5_o_d.jpg,https://live.staticflickr.com/65535/51096164139_1f5edb71aa_o_d.jpg","Generic Pack Of_3 Multi Purpose Chair Back Long Handle Double Hook (Color: Assorted)","Generic Pack Of_3 Multi Purpose Chair Back Long Handle Double Hook (Color: Assorted)<br>Converts Your Car'S Headrest Into A Convenient Storage Space To Hang Groceries, Clothes, Umbrella,Handbags, Water Bottles, Kid'S Toys, Baby Supplies And Much More<br>A Good Solution For Hanging Scattered Items, Backpack, Bags, Clothes, Etc.<br>Adopt Environmental Material, Bright Black<br>Fine Workmanship, Smooth Edges",0,0,1,,,,,simple,Default,1,,"Generic Pack Of_3 Multi Purpose Chair Back Long Handle Double Hook (Color: Assorted)",,,,Assorted,Unisex,,,,,"Home and Kitchen Accessories",,,1,IN,0
generic-artificial-flowers-bunch-bouquet-of-10-garden-roses-for-home-decoration-color-multi-material-silk-polyester-pid38598,"Generic Artificial Flowers Bunch Bouquet Of 10 Garden Roses For Home Decoration (Color: Multi, Material: Silk Polyester)","Artificial Flowers Bunch Bouquet Of 10 Garden Roses For Home Decoration<br>Color: Multi, <br>Material: Silk Polyester<br>Type: Flower Bunch, <br>Length: 12 Inches<br>Suitable For: A Great Choice For Decorating Weddings, Parties, Festivals, Homes, Gardens And Other Outdoor And Indoors Occasions, Ideal For Adding A Natural Touch To Your Decor",home-accessories,1,BSB21HD2YYYShaderosebunch_Goldwhite,300.00000000,default,25,254,,https://live.staticflickr.com/65535/51854316420_d6ec6d8384_o_d.jpg,"Generic Artificial Flowers Bunch Bouquet Of 10 Garden Roses For Home Decoration (Color: Multi, Material: Silk Polyester)","Artificial Flowers Bunch Bouquet Of 10 Garden Roses For Home Decoration<br>Color: Multi, <br>Material: Silk Polyester<br>Type: Flower Bunch, <br>Length: 12 Inches<br>Suitable For: A Great Choice For Decorating Weddings, Parties, Festivals, Homes, Gardens And Other Outdoor And Indoors Occasions, Ideal For Adding A Natural Touch To Your Decor",0,0,1,,,,,simple,Default,1,,"Artificial Flowers Bunch Bouquet Of 10 Garden Roses For Home Decoration",,,,Multi,,"Silk Polyester","12 Inches",,,,,,1,IN,0
generic-pack-of-10-soft-and-gentle-cotton-buds-color-assorted-pid37319,"Generic Pack Of_10 Soft And Gentle Cotton Buds (Color: Assorted)","Generic Pack Of_10 Soft And Gentle Cotton Buds (Color: Assorted)<br>Double Tipped Cotton Swabs Applicator Multipurpose Cotton Buds Swab For Makeup Cleaning Remover. Safety To Clean Babys Earwax And Belly Button.<br>Soft And Gentle Cotton Buds Ideal For Daily Use<br>Cotton Buds With Antibacterial Ingredient To Keep Ears Clean And Fresh Longer Cotton Buds Are Made With 100% Pure Cotton. Naturally Soft, Absorbent And Gentle<br>Cotton Buds Are Made From Good Quality Cotton With A Pliable Soft Plastic Stem For Added Safety Cotton Swabs Are Perfect For Baby Care, Beauty, Manicures, Makeup Application, Cleaning, And More.",personal-care,1,BSCCOHNKH1157,237.00000000,default,2,156,,"https://live.staticflickr.com/65535/51096084451_81a28bb12c_o_d.jpg,https://live.staticflickr.com/65535/51096889135_5aa3bf1a1e_o_d.jpg,https://live.staticflickr.com/65535/51096084441_8e7bd005b1_o_d.jpg","Generic Pack Of_10 Soft And Gentle Cotton Buds (Color: Assorted)","Generic Pack Of_10 Soft And Gentle Cotton Buds (Color: Assorted)<br>Double Tipped Cotton Swabs Applicator Multipurpose Cotton Buds Swab For Makeup Cleaning Remover. Safety To Clean Babys Earwax And Belly Button.<br>Soft And Gentle Cotton Buds Ideal For Daily Use<br>Cotton Buds With Antibacterial Ingredient To Keep Ears Clean And Fresh Longer Cotton Buds Are Made With 100% Pure Cotton. Naturally Soft, Absorbent And Gentle<br>Cotton Buds Are Made From Good Quality Cotton With A Pliable Soft Plastic Stem For Added Safety Cotton Swabs Are Perfect For Baby Care, Beauty, Manicures, Makeup Application, Cleaning, And More.",0,0,1,,,,,simple,Default,1,,"Generic Pack Of_10 Soft And Gentle Cotton Buds (Color: Assorted)",,,,Assorted,Unisex,,,,,"Home and Kitchen Accessories",,,1,IN,0
generic-artificial-flowers-bunch-bouquet-of-10-garden-roses-for-home-decoration-color-multi-material-silk-polyester-pid38599,"Generic Artificial Flowers Bunch Bouquet Of 10 Garden Roses For Home Decoration (Color: Multi, Material: Silk Polyester)","Artificial Flowers Bunch Bouquet Of 10 Garden Roses For Home Decoration<br>Color: Multi, <br>Material: Silk Polyester<br>Type: Flower Bunch, <br>Length: 12 Inches<br>Suitable For: A Great Choice For Decorating Weddings, Parties, Festivals, Homes, Gardens And Other Outdoor And Indoors Occasions, Ideal For Adding A Natural Touch To Your Decor",home-accessories,1,BSB21HD2YYYShaderosebunch_Orangecream,300.00000000,default,25,254,,"https://live.staticflickr.com/65535/51853657151_c6a7e3614f_o_d.jpg,https://live.staticflickr.com/65535/51854316375_aca4914742_o_d.jpg","Generic Artificial Flowers Bunch Bouquet Of 10 Garden Roses For Home Decoration (Color: Multi, Material: Silk Polyester)","Artificial Flowers Bunch Bouquet Of 10 Garden Roses For Home Decoration<br>Color: Multi, <br>Material: Silk Polyester<br>Type: Flower Bunch, <br>Length: 12 Inches<br>Suitable For: A Great Choice For Decorating Weddings, Parties, Festivals, Homes, Gardens And Other Outdoor And Indoors Occasions, Ideal For Adding A Natural Touch To Your Decor",0,0,1,,,,,simple,Default,1,,"Artificial Flowers Bunch Bouquet Of 10 Garden Roses For Home Decoration",,,,Multi,,"Silk Polyester","12 Inches",,,,,,1,IN,0
"generic multicolor krishna night lamp-pid31176","Generic Multicolor Krishna Night Lamp (Screwless)","Multicolor Krishna Night Lamp<br>Color: Multi Color<br>Material: Acrylic<br>Style:  Krishna <br>Power Source: AC Adapter <br>Extremely cool and 3D illusion,  <br>Design is Laser engraved on 4 mm thick Acrylic glass. <br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc <br>Low energy consumption.  <br>Made of safety material . <br>No foul odors or chemically powder coatings.",night-lamps,1,BSLDYYY-25,150.00000000,default,100,129,,"https://live.staticflickr.com/65535/50701398341_981587617d_o_d.jpg,https://live.staticflickr.com/65535/50701398261_c2a0bd2d9b_o_d.jpg,https://live.staticflickr.com/65535/50701480342_a69755cc34_o_d.jpg,https://live.staticflickr.com/65535/50700652923_ac5db6ee5c_o_d.jpg","Generic Multicolor Krishna Night Lamp (Screwless)","Multicolor Krishna Night Lamp<br>Color: Multi Color<br>Material: Acrylic<br>Style:  Krishna <br>Power Source: AC Adapter <br>Extremely cool and 3D illusion,  <br>Design is Laser engraved on 4 mm thick Acrylic glass. <br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc <br>Low energy consumption.  <br>Made of safety material . <br>No foul odors or chemically powder coatings.",0,0,1,,,,,simple,Default,1,,"Multicolor Krishna Night Lamp",,,,Multicolor,,Acrylic,,,,"Night Lamp",,,1,IN,0
generic-pack-of-4-snore-free-nose-clip-color-assorted-pid37320,"Generic Pack Of_4 Snore Free Nose Clip (Color: Assorted)","Generic Pack Of_4 Snore Free Nose Clip (Color: Assorted)<br>Safe,Convenient And Reusable.<br>Applicable To Any Shape Of Nostrils. Get A Decent Snore-Free Night'S Sleep. <br>Eliminate Or Relieved Snoring Effectiveness. <br>Fits Gently Into Nostrils, Holding Them Wider Apart And Making Breathing Easier And Quieter.",personal-care,1,BSCCOHNKH1158,62.00000000,default,5,120,,"https://live.staticflickr.com/65535/51096084421_fe09b9639a_o_d.jpg,https://live.staticflickr.com/65535/51096084361_3106a896c6_o_d.jpg,https://live.staticflickr.com/65535/51096180302_cc54181456_o_d.jpg,https://live.staticflickr.com/65535/51096627393_b53ca6f0b2_o_d.jpg","Generic Pack Of_4 Snore Free Nose Clip (Color: Assorted)","Generic Pack Of_4 Snore Free Nose Clip (Color: Assorted)<br>Safe,Convenient And Reusable.<br>Applicable To Any Shape Of Nostrils. Get A Decent Snore-Free Night'S Sleep. <br>Eliminate Or Relieved Snoring Effectiveness. <br>Fits Gently Into Nostrils, Holding Them Wider Apart And Making Breathing Easier And Quieter.",0,0,1,,,,,simple,Default,1,,"Generic Pack Of_4 Snore Free Nose Clip (Color: Assorted)",,,,Assorted,Unisex,,,,,"Home and Kitchen Accessories",,,1,IN,0
"generic multicolor bal krishna night lamp-pid31177","Generic Multicolor Bal Krishna Night Lamp (Screwless)","Multicolor Bal Krishna Night Lamp<br>Color: Multi Color<br>Material: Acrylic<br>Style:  Bal Krishna <br>Power Source: AC Adapter <br>Extremely cool and 3D illusion,  <br>Design is Laser engraved on 4 mm thick Acrylic glass. <br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc <br>Low energy consumption.  <br>Made of safety material . <br>No foul odors or chemically powder coatings.",night-lamps,1,BSLDYYY-26,150.00000000,default,100,129,,"https://live.staticflickr.com/65535/50701398221_6a0e37652c_o_d.jpg,https://live.staticflickr.com/65535/50701480192_41064b71d1_o_d.jpg,https://live.staticflickr.com/65535/50700652788_992337d972_o_d.jpg","Generic Multicolor Bal Krishna Night Lamp (Screwless)","Multicolor Bal Krishna Night Lamp<br>Color: Multi Color<br>Material: Acrylic<br>Style:  Bal Krishna <br>Power Source: AC Adapter <br>Extremely cool and 3D illusion,  <br>Design is Laser engraved on 4 mm thick Acrylic glass. <br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc <br>Low energy consumption.  <br>Made of safety material . <br>No foul odors or chemically powder coatings.",0,0,1,,,,,simple,Default,1,,"Multicolor Bal Krishna Night Lamp",,,,Multicolor,,Acrylic,,,,"Night Lamp",,,1,IN,0
generic-pack-of-3-moisturizing-skin-softening-silicone-gel-for-dry-cracked-heel-repair-color-assorted-pid37321,"Generic Pack Of_3 Moisturizing Skin Softening Silicone Gel For Dry Cracked Heel Repair (Color: Assorted)","Generic Pack Of_3 Moisturizing Skin Softening Silicone Gel For Dry Cracked Heel Repair (Color: Assorted)<br>Moisturize The Skin, Keeping Skin Moisture, Healing The Ols Cleft.<br>Deep Penetration Of Moisture, Promote Epidermal Renewal<br>Aging Of The Skin Gradually Thinning<br>Soft and Flexible, Able To Absorb The Impact Of Walking, Relieve Pain",personal-care,1,BSCCOHNKH1159,179.00000000,default,3,140,,"https://live.staticflickr.com/65535/51096084366_a5704824a1_o_d.jpg,https://live.staticflickr.com/65535/51096888960_871e64c5ed_o_d.jpg,https://live.staticflickr.com/65535/51096627288_6cc82f6c9f_o_d.jpg,https://live.staticflickr.com/65535/51096888995_e0d359b0b9_o_d.jpg,https://live.staticflickr.com/65535/51096889030_06edb96a3a_o_d.jpg,https://live.staticflickr.com/65535/51096627323_cc4d34981c_o_d.jpg","Generic Pack Of_3 Moisturizing Skin Softening Silicone Gel For Dry Cracked Heel Repair (Color: Assorted)","Generic Pack Of_3 Moisturizing Skin Softening Silicone Gel For Dry Cracked Heel Repair (Color: Assorted)<br>Moisturize The Skin, Keeping Skin Moisture, Healing The Ols Cleft.<br>Deep Penetration Of Moisture, Promote Epidermal Renewal<br>Aging Of The Skin Gradually Thinning<br>Soft and Flexible, Able To Absorb The Impact Of Walking, Relieve Pain",0,0,1,,,,,simple,Default,1,,"Generic Pack Of_3 Moisturizing Skin Softening Silicone Gel For Dry Cracked Heel Repair (Color: Assorted)",,,,Assorted,Unisex,,,,,"Home and Kitchen Accessories",,,1,IN,0
"generic multicolor god budhha night lamp-pid31178","Generic Multicolor God Budhha Night Lamp (Screwless)","Multicolor God Budhha Night Lamp<br>Color: Multi Color<br>Material: Acrylic<br>Style:  God Budhha <br>Power Source: AC Adapter <br>Extremely cool and 3D illusion,  <br>Design is Laser engraved on 4 mm thick Acrylic glass. <br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc <br>Low energy consumption.  <br>Made of safety material . <br>No foul odors or chemically powder coatings.",night-lamps,1,BSLDYYY-27,150.00000000,default,100,129,,"https://live.staticflickr.com/65535/50700652738_613aa30ec9_o_d.jpg,https://live.staticflickr.com/65535/50700652598_6d23f4c5d3_o_d.jpg,https://live.staticflickr.com/65535/50701398031_250e006372_o_d.jpg,https://live.staticflickr.com/65535/50701480132_08b0a3bdc0_o_d.jpg,https://live.staticflickr.com/65535/50700652708_5b30d55076_o_d.jpg","Generic Multicolor God Budhha Night Lamp (Screwless)","Multicolor God Budhha Night Lamp<br>Color: Multi Color<br>Material: Acrylic<br>Style:  God Budhha <br>Power Source: AC Adapter <br>Extremely cool and 3D illusion,  <br>Design is Laser engraved on 4 mm thick Acrylic glass. <br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc <br>Low energy consumption.  <br>Made of safety material . <br>No foul odors or chemically powder coatings.",0,0,1,,,,,simple,Default,1,,"Multicolor God Budhha Night Lamp",,,,Multicolor,,Acrylic,,,,"Night Lamp",,,1,IN,0
generic-artificial-rose-flowers-bunch-bouquet-of-7-roses-for-home-decoration-color-multi-material-silk-polyester-pid38602,"Generic Artificial Rose Flowers Bunch Bouquet Of 7 Roses For Home Decoration (Color: Multi, Material: Silk Polyester)","Artificial Rose Flowers Bunch Bouquet Of 7 Roses For Home Decoration<br>Color: Multi, <br>Material: Silk Polyester<br>Type: Flower Bunch, <br>Length: 12 Inches<br>Suitable For: A Great Choice For Decorating Weddings, Parties, Festivals, Homes, Gardens And Other Outdoor And Indoors Occasions, Ideal For Adding A Natural Touch To Your Decor",home-accessories,1,BSB21HD7YYYRosebunch_Redwhite,300.00000000,default,25,254,,"https://live.staticflickr.com/65535/51852694167_859c1f4d11_o_d.jpg,https://live.staticflickr.com/65535/51854316240_5e311a421a_o_d.jpg,https://live.staticflickr.com/65535/51853980469_79e0dfe80b_o_d.jpg","Generic Artificial Rose Flowers Bunch Bouquet Of 7 Roses For Home Decoration (Color: Multi, Material: Silk Polyester)","Artificial Rose Flowers Bunch Bouquet Of 7 Roses For Home Decoration<br>Color: Multi, <br>Material: Silk Polyester<br>Type: Flower Bunch, <br>Length: 12 Inches<br>Suitable For: A Great Choice For Decorating Weddings, Parties, Festivals, Homes, Gardens And Other Outdoor And Indoors Occasions, Ideal For Adding A Natural Touch To Your Decor",0,0,1,,,,,simple,Default,1,,"Artificial Rose Flowers Bunch Bouquet Of 7 Roses For Home Decoration",,,,Multi,,"Silk Polyester","12 Inches",,,,,,1,IN,0
"generic multicolor shree guru nanak night lamp-pid31179","Generic Multicolor Shree Guru Nanak Night Lamp (Screwless)","Multicolor Shree Guru Nanak Night Lamp<br>Color: Multi Color<br>Material: Acrylic<br>Style:  Shree Guru Nanak <br>Power Source: AC Adapter <br>Extremely cool and 3D illusion,  <br>Design is Laser engraved on 4 mm thick Acrylic glass. <br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc <br>Low energy consumption.  <br>Made of safety material . <br>No foul odors or chemically powder coatings.",night-lamps,1,BSLDYYY-28,150.00000000,default,100,129,,"https://live.staticflickr.com/65535/50700652558_3235769c85_o_d.jpg,https://live.staticflickr.com/65535/50700652383_7d60542135_o_d.jpg,https://live.staticflickr.com/65535/50701479937_74285c7f81_o_d.jpg,https://live.staticflickr.com/65535/50701479947_5bc397c0bd_o_d.jpg,https://live.staticflickr.com/65535/50700652493_8282a57fc4_o_d.jpg","Generic Multicolor Shree Guru Nanak Night Lamp (Screwless)","Multicolor Shree Guru Nanak Night Lamp<br>Color: Multi Color<br>Material: Acrylic<br>Style:  Shree Guru Nanak <br>Power Source: AC Adapter <br>Extremely cool and 3D illusion,  <br>Design is Laser engraved on 4 mm thick Acrylic glass. <br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc <br>Low energy consumption.  <br>Made of safety material . <br>No foul odors or chemically powder coatings.",0,0,1,,,,,simple,Default,1,,"Multicolor Shree Guru Nanak Night Lamp",,,,Multicolor,,Acrylic,,,,"Night Lamp",,,1,IN,0
